,pname:npfkcn_inst:0_ptype:cn_pstyle:d,pname:stosycn_inst:0_ptype:cn_pstyle:d
220,3.230769230769231,0.5133076923076924
221,3.230769230769231,0.538923076923077
222,3.230769230769231,0.5645384615384615
223,3.230769230769231,0.5901538461538461
224,3.230769230769231,0.6157692307692307
225,3.230769230769231,0.6413846153846154
226,3.230769230769231,0.667
227,3.230769230769231,0.6926153846153846
228,3.230769230769231,0.7182307692307692
229,3.230769230769231,0.7438461538461538
230,3.230769230769231,0.7694615384615385
231,3.230769230769231,0.7950769230769231
232,3.230769230769231,0.8206923076923077
233,3.230769230769231,0.8463076923076923
234,3.230769230769231,0.8719230769230769
235,3.230769230769231,0.8975384615384616
236,3.230769230769231,0.9231538461538462
237,3.230769230769231,0.9487692307692308
238,3.230769230769231,0.9743846153846154
239,3.230769230769231,1.0
240,3.5769230769230766,0.001
241,3.5769230769230766,0.026615384615384617
242,3.5769230769230766,0.05223076923076923
243,3.5769230769230766,0.07784615384615384
244,3.5769230769230766,0.10346153846153847
245,3.5769230769230766,0.1290769230769231
246,3.5769230769230766,0.15469230769230768
247,3.5769230769230766,0.1803076923076923
248,3.5769230769230766,0.20592307692307693
249,3.5769230769230766,0.23153846153846155
250,3.5769230769230766,0.2571538461538462
251,3.5769230769230766,0.2827692307692308
252,3.5769230769230766,0.30838461538461537
253,3.5769230769230766,0.334
254,3.5769230769230766,0.3596153846153846
255,3.5769230769230766,0.38523076923076927
256,3.5769230769230766,0.41084615384615386
257,3.5769230769230766,0.43646153846153846
258,3.5769230769230766,0.4620769230769231
259,3.5769230769230766,0.4876923076923077
260,3.5769230769230766,0.5133076923076924
261,3.5769230769230766,0.538923076923077
262,3.5769230769230766,0.5645384615384615
263,3.5769230769230766,0.5901538461538461
264,3.5769230769230766,0.6157692307692307
265,3.5769230769230766,0.6413846153846154
266,3.5769230769230766,0.667
267,3.5769230769230766,0.6926153846153846
268,3.5769230769230766,0.7182307692307692
269,3.5769230769230766,0.7438461538461538
270,3.5769230769230766,0.7694615384615385
271,3.5769230769230766,0.7950769230769231
272,3.5769230769230766,0.8206923076923077
273,3.5769230769230766,0.8463076923076923
274,3.5769230769230766,0.8719230769230769
275,3.5769230769230766,0.8975384615384616
276,3.5769230769230766,0.9231538461538462
277,3.5769230769230766,0.9487692307692308
278,3.5769230769230766,0.9743846153846154
279,3.5769230769230766,1.0
280,3.923076923076923,0.001
281,3.923076923076923,0.026615384615384617
282,3.923076923076923,0.05223076923076923
283,3.923076923076923,0.07784615384615384
284,3.923076923076923,0.10346153846153847
285,3.923076923076923,0.1290769230769231
286,3.923076923076923,0.15469230769230768
287,3.923076923076923,0.1803076923076923
288,3.923076923076923,0.20592307692307693
289,3.923076923076923,0.23153846153846155
290,3.923076923076923,0.2571538461538462
291,3.923076923076923,0.2827692307692308
292,3.923076923076923,0.30838461538461537
293,3.923076923076923,0.334
294,3.923076923076923,0.3596153846153846
295,3.923076923076923,0.38523076923076927
296,3.923076923076923,0.41084615384615386
297,3.923076923076923,0.43646153846153846
298,3.923076923076923,0.4620769230769231
299,3.923076923076923,0.4876923076923077
300,3.923076923076923,0.5133076923076924
301,3.923076923076923,0.538923076923077
302,3.923076923076923,0.5645384615384615
303,3.923076923076923,0.5901538461538461
304,3.923076923076923,0.6157692307692307
305,3.923076923076923,0.6413846153846154
306,3.923076923076923,0.667
307,3.923076923076923,0.6926153846153846
308,3.923076923076923,0.7182307692307692
309,3.923076923076923,0.7438461538461538
310,3.923076923076923,0.7694615384615385
311,3.923076923076923,0.7950769230769231
312,3.923076923076923,0.8206923076923077
313,3.923076923076923,0.8463076923076923
314,3.923076923076923,0.8719230769230769
315,3.923076923076923,0.8975384615384616
316,3.923076923076923,0.9231538461538462
317,3.923076923076923,0.9487692307692308
318,3.923076923076923,0.9743846153846154
319,3.923076923076923,1.0
320,4.269230769230769,0.001
321,4.269230769230769,0.026615384615384617
322,4.269230769230769,0.05223076923076923
323,4.269230769230769,0.07784615384615384
324,4.269230769230769,0.10346153846153847
325,4.269230769230769,0.1290769230769231
326,4.269230769230769,0.15469230769230768
327,4.269230769230769,0.1803076923076923
328,4.269230769230769,0.20592307692307693
329,4.269230769230769,0.23153846153846155
330,4.269230769230769,0.2571538461538462
331,4.269230769230769,0.2827692307692308
332,4.269230769230769,0.30838461538461537
333,4.269230769230769,0.334
334,4.269230769230769,0.3596153846153846
335,4.269230769230769,0.38523076923076927
336,4.269230769230769,0.41084615384615386
337,4.269230769230769,0.43646153846153846
338,4.269230769230769,0.4620769230769231
339,4.269230769230769,0.4876923076923077
340,4.269230769230769,0.5133076923076924
341,4.269230769230769,0.538923076923077
342,4.269230769230769,0.5645384615384615
343,4.269230769230769,0.5901538461538461
344,4.269230769230769,0.6157692307692307
345,4.269230769230769,0.6413846153846154
346,4.269230769230769,0.667
347,4.269230769230769,0.6926153846153846
348,4.269230769230769,0.7182307692307692
349,4.269230769230769,0.7438461538461538
350,4.269230769230769,0.7694615384615385
351,4.269230769230769,0.7950769230769231
352,4.269230769230769,0.8206923076923077
353,4.269230769230769,0.8463076923076923
354,4.269230769230769,0.8719230769230769
355,4.269230769230769,0.8975384615384616
356,4.269230769230769,0.9231538461538462
357,4.269230769230769,0.9487692307692308
358,4.269230769230769,0.9743846153846154
359,4.269230769230769,1.0
360,4.615384615384615,0.001
361,4.615384615384615,0.026615384615384617
362,4.615384615384615,0.05223076923076923
363,4.615384615384615,0.07784615384615384
364,4.615384615384615,0.10346153846153847
365,4.615384615384615,0.1290769230769231
366,4.615384615384615,0.15469230769230768
367,4.615384615384615,0.1803076923076923
368,4.615384615384615,0.20592307692307693
369,4.615384615384615,0.23153846153846155
370,4.615384615384615,0.2571538461538462
371,4.615384615384615,0.2827692307692308
372,4.615384615384615,0.30838461538461537
373,4.615384615384615,0.334
374,4.615384615384615,0.3596153846153846
375,4.615384615384615,0.38523076923076927
376,4.615384615384615,0.41084615384615386
377,4.615384615384615,0.43646153846153846
378,4.615384615384615,0.4620769230769231
379,4.615384615384615,0.4876923076923077
380,4.615384615384615,0.5133076923076924
381,4.615384615384615,0.538923076923077
382,4.615384615384615,0.5645384615384615
383,4.615384615384615,0.5901538461538461
384,4.615384615384615,0.6157692307692307
385,4.615384615384615,0.6413846153846154
386,4.615384615384615,0.667
387,4.615384615384615,0.6926153846153846
388,4.615384615384615,0.7182307692307692
389,4.615384615384615,0.7438461538461538
390,4.615384615384615,0.7694615384615385
391,4.615384615384615,0.7950769230769231
392,4.615384615384615,0.8206923076923077
393,4.615384615384615,0.8463076923076923
394,4.615384615384615,0.8719230769230769
395,4.615384615384615,0.8975384615384616
396,4.615384615384615,0.9231538461538462
397,4.615384615384615,0.9487692307692308
398,4.615384615384615,0.9743846153846154
399,4.615384615384615,1.0
400,4.961538461538462,0.001
401,4.961538461538462,0.026615384615384617
402,4.961538461538462,0.05223076923076923
403,4.961538461538462,0.07784615384615384
404,4.961538461538462,0.10346153846153847
405,4.961538461538462,0.1290769230769231
406,4.961538461538462,0.15469230769230768
407,4.961538461538462,0.1803076923076923
408,4.961538461538462,0.20592307692307693
409,4.961538461538462,0.23153846153846155
410,4.961538461538462,0.2571538461538462
411,4.961538461538462,0.2827692307692308
412,4.961538461538462,0.30838461538461537
413,4.961538461538462,0.334
414,4.961538461538462,0.3596153846153846
415,4.961538461538462,0.38523076923076927
416,4.961538461538462,0.41084615384615386
417,4.961538461538462,0.43646153846153846
418,4.961538461538462,0.4620769230769231
419,4.961538461538462,0.4876923076923077
420,4.961538461538462,0.5133076923076924
421,4.961538461538462,0.538923076923077
422,4.961538461538462,0.5645384615384615
423,4.961538461538462,0.5901538461538461
424,4.961538461538462,0.6157692307692307
425,4.961538461538462,0.6413846153846154
426,4.961538461538462,0.667
427,4.961538461538462,0.6926153846153846
428,4.961538461538462,0.7182307692307692
429,4.961538461538462,0.7438461538461538
430,4.961538461538462,0.7694615384615385
431,4.961538461538462,0.7950769230769231
432,4.961538461538462,0.8206923076923077
433,4.961538461538462,0.8463076923076923
434,4.961538461538462,0.8719230769230769
435,4.961538461538462,0.8975384615384616
436,4.961538461538462,0.9231538461538462
437,4.961538461538462,0.9487692307692308
438,4.961538461538462,0.9743846153846154
439,4.961538461538462,1.0
440,5.3076923076923075,0.001
441,5.3076923076923075,0.026615384615384617
442,5.3076923076923075,0.05223076923076923
443,5.3076923076923075,0.07784615384615384
444,5.3076923076923075,0.10346153846153847
445,5.3076923076923075,0.1290769230769231
446,5.3076923076923075,0.15469230769230768
447,5.3076923076923075,0.1803076923076923
448,5.3076923076923075,0.20592307692307693
449,5.3076923076923075,0.23153846153846155
450,5.3076923076923075,0.2571538461538462
451,5.3076923076923075,0.2827692307692308
452,5.3076923076923075,0.30838461538461537
453,5.3076923076923075,0.334
454,5.3076923076923075,0.3596153846153846
455,5.3076923076923075,0.38523076923076927
456,5.3076923076923075,0.41084615384615386
457,5.3076923076923075,0.43646153846153846
458,5.3076923076923075,0.4620769230769231
459,5.3076923076923075,0.4876923076923077
460,5.3076923076923075,0.5133076923076924
461,5.3076923076923075,0.538923076923077
462,5.3076923076923075,0.5645384615384615
463,5.3076923076923075,0.5901538461538461
464,5.3076923076923075,0.6157692307692307
465,5.3076923076923075,0.6413846153846154
466,5.3076923076923075,0.667
467,5.3076923076923075,0.6926153846153846
468,5.3076923076923075,0.7182307692307692
469,5.3076923076923075,0.7438461538461538
470,5.3076923076923075,0.7694615384615385
471,5.3076923076923075,0.7950769230769231
472,5.3076923076923075,0.8206923076923077
473,5.3076923076923075,0.8463076923076923
474,5.3076923076923075,0.8719230769230769
475,5.3076923076923075,0.8975384615384616
476,5.3076923076923075,0.9231538461538462
477,5.3076923076923075,0.9487692307692308
478,5.3076923076923075,0.9743846153846154
479,5.3076923076923075,1.0
480,5.653846153846153,0.001
481,5.653846153846153,0.026615384615384617
482,5.653846153846153,0.05223076923076923
483,5.653846153846153,0.07784615384615384
484,5.653846153846153,0.10346153846153847
485,5.653846153846153,0.1290769230769231
486,5.653846153846153,0.15469230769230768
487,5.653846153846153,0.1803076923076923
488,5.653846153846153,0.20592307692307693
489,5.653846153846153,0.23153846153846155
490,5.653846153846153,0.2571538461538462
491,5.653846153846153,0.2827692307692308
492,5.653846153846153,0.30838461538461537
493,5.653846153846153,0.334
494,5.653846153846153,0.3596153846153846
495,5.653846153846153,0.38523076923076927
496,5.653846153846153,0.41084615384615386
497,5.653846153846153,0.43646153846153846
498,5.653846153846153,0.4620769230769231
499,5.653846153846153,0.4876923076923077
500,5.653846153846153,0.5133076923076924
501,5.653846153846153,0.538923076923077
502,5.653846153846153,0.5645384615384615
503,5.653846153846153,0.5901538461538461
504,5.653846153846153,0.6157692307692307
505,5.653846153846153,0.6413846153846154
506,5.653846153846153,0.667
507,5.653846153846153,0.6926153846153846
508,5.653846153846153,0.7182307692307692
509,5.653846153846153,0.7438461538461538
510,5.653846153846153,0.7694615384615385
511,5.653846153846153,0.7950769230769231
512,5.653846153846153,0.8206923076923077
513,5.653846153846153,0.8463076923076923
514,5.653846153846153,0.8719230769230769
515,5.653846153846153,0.8975384615384616
516,5.653846153846153,0.9231538461538462
517,5.653846153846153,0.9487692307692308
518,5.653846153846153,0.9743846153846154
519,5.653846153846153,1.0
520,6.0,0.001
521,6.0,0.026615384615384617
522,6.0,0.05223076923076923
523,6.0,0.07784615384615384
524,6.0,0.10346153846153847
525,6.0,0.1290769230769231
526,6.0,0.15469230769230768
527,6.0,0.1803076923076923
528,6.0,0.20592307692307693
529,6.0,0.23153846153846155
530,6.0,0.2571538461538462
531,6.0,0.2827692307692308
532,6.0,0.30838461538461537
533,6.0,0.334
534,6.0,0.3596153846153846
535,6.0,0.38523076923076927
536,6.0,0.41084615384615386
537,6.0,0.43646153846153846
538,6.0,0.4620769230769231
539,6.0,0.4876923076923077
540,6.0,0.5133076923076924
541,6.0,0.538923076923077
542,6.0,0.5645384615384615
543,6.0,0.5901538461538461
544,6.0,0.6157692307692307
545,6.0,0.6413846153846154
546,6.0,0.667
547,6.0,0.6926153846153846
548,6.0,0.7182307692307692
549,6.0,0.7438461538461538
550,6.0,0.7694615384615385
551,6.0,0.7950769230769231
552,6.0,0.8206923076923077
553,6.0,0.8463076923076923
554,6.0,0.8719230769230769
555,6.0,0.8975384615384616
556,6.0,0.9231538461538462
557,6.0,0.9487692307692308
558,6.0,0.9743846153846154
559,6.0,1.0
560,6.346153846153846,0.001
561,6.346153846153846,0.026615384615384617
562,6.346153846153846,0.05223076923076923
563,6.346153846153846,0.07784615384615384
564,6.346153846153846,0.10346153846153847
565,6.346153846153846,0.1290769230769231
566,6.346153846153846,0.15469230769230768
567,6.346153846153846,0.1803076923076923
568,6.346153846153846,0.20592307692307693
569,6.346153846153846,0.23153846153846155
570,6.346153846153846,0.2571538461538462
571,6.346153846153846,0.2827692307692308
572,6.346153846153846,0.30838461538461537
573,6.346153846153846,0.334
574,6.346153846153846,0.3596153846153846
575,6.346153846153846,0.38523076923076927
576,6.346153846153846,0.41084615384615386
577,6.346153846153846,0.43646153846153846
578,6.346153846153846,0.4620769230769231
579,6.346153846153846,0.4876923076923077
580,6.346153846153846,0.5133076923076924
581,6.346153846153846,0.538923076923077
582,6.346153846153846,0.5645384615384615
583,6.346153846153846,0.5901538461538461
584,6.346153846153846,0.6157692307692307
585,6.346153846153846,0.6413846153846154
586,6.346153846153846,0.667
587,6.346153846153846,0.6926153846153846
588,6.346153846153846,0.7182307692307692
589,6.346153846153846,0.7438461538461538
590,6.346153846153846,0.7694615384615385
591,6.346153846153846,0.7950769230769231
592,6.346153846153846,0.8206923076923077
593,6.346153846153846,0.8463076923076923
594,6.346153846153846,0.8719230769230769
595,6.346153846153846,0.8975384615384616
596,6.346153846153846,0.9231538461538462
597,6.346153846153846,0.9487692307692308
598,6.346153846153846,0.9743846153846154
599,6.346153846153846,1.0
600,6.6923076923076925,0.001
601,6.6923076923076925,0.026615384615384617
602,6.6923076923076925,0.05223076923076923
603,6.6923076923076925,0.07784615384615384
604,6.6923076923076925,0.10346153846153847
605,6.6923076923076925,0.1290769230769231
606,6.6923076923076925,0.15469230769230768
607,6.6923076923076925,0.1803076923076923
608,6.6923076923076925,0.20592307692307693
609,6.6923076923076925,0.23153846153846155
610,6.6923076923076925,0.2571538461538462
611,6.6923076923076925,0.2827692307692308
612,6.6923076923076925,0.30838461538461537
613,6.6923076923076925,0.334
614,6.6923076923076925,0.3596153846153846
615,6.6923076923076925,0.38523076923076927
616,6.6923076923076925,0.41084615384615386
617,6.6923076923076925,0.43646153846153846
618,6.6923076923076925,0.4620769230769231
619,6.6923076923076925,0.4876923076923077
620,6.6923076923076925,0.5133076923076924
621,6.6923076923076925,0.538923076923077
622,6.6923076923076925,0.5645384615384615
623,6.6923076923076925,0.5901538461538461
624,6.6923076923076925,0.6157692307692307
625,6.6923076923076925,0.6413846153846154
626,6.6923076923076925,0.667
627,6.6923076923076925,0.6926153846153846
628,6.6923076923076925,0.7182307692307692
629,6.6923076923076925,0.7438461538461538
630,6.6923076923076925,0.7694615384615385
631,6.6923076923076925,0.7950769230769231
632,6.6923076923076925,0.8206923076923077
633,6.6923076923076925,0.8463076923076923
634,6.6923076923076925,0.8719230769230769
635,6.6923076923076925,0.8975384615384616
636,6.6923076923076925,0.9231538461538462
637,6.6923076923076925,0.9487692307692308
638,6.6923076923076925,0.9743846153846154
639,6.6923076923076925,1.0
640,7.038461538461538,0.001
641,7.038461538461538,0.026615384615384617
642,7.038461538461538,0.05223076923076923
643,7.038461538461538,0.07784615384615384
644,7.038461538461538,0.10346153846153847
645,7.038461538461538,0.1290769230769231
646,7.038461538461538,0.15469230769230768
647,7.038461538461538,0.1803076923076923
648,7.038461538461538,0.20592307692307693
649,7.038461538461538,0.23153846153846155
650,7.038461538461538,0.2571538461538462
651,7.038461538461538,0.2827692307692308
652,7.038461538461538,0.30838461538461537
653,7.038461538461538,0.334
654,7.038461538461538,0.3596153846153846
655,7.038461538461538,0.38523076923076927
656,7.038461538461538,0.41084615384615386
657,7.038461538461538,0.43646153846153846
658,7.038461538461538,0.4620769230769231
659,7.038461538461538,0.4876923076923077
660,7.038461538461538,0.5133076923076924
661,7.038461538461538,0.538923076923077
662,7.038461538461538,0.5645384615384615
663,7.038461538461538,0.5901538461538461
664,7.038461538461538,0.6157692307692307
665,7.038461538461538,0.6413846153846154
666,7.038461538461538,0.667
667,7.038461538461538,0.6926153846153846
668,7.038461538461538,0.7182307692307692
669,7.038461538461538,0.7438461538461538
670,7.038461538461538,0.7694615384615385
671,7.038461538461538,0.7950769230769231
672,7.038461538461538,0.8206923076923077
673,7.038461538461538,0.8463076923076923
674,7.038461538461538,0.8719230769230769
675,7.038461538461538,0.8975384615384616
676,7.038461538461538,0.9231538461538462
677,7.038461538461538,0.9487692307692308
678,7.038461538461538,0.9743846153846154
679,7.038461538461538,1.0
680,7.384615384615384,0.001
681,7.384615384615384,0.026615384615384617
682,7.384615384615384,0.05223076923076923
683,7.384615384615384,0.07784615384615384
684,7.384615384615384,0.10346153846153847
685,7.384615384615384,0.1290769230769231
686,7.384615384615384,0.15469230769230768
687,7.384615384615384,0.1803076923076923
688,7.384615384615384,0.20592307692307693
689,7.384615384615384,0.23153846153846155
690,7.384615384615384,0.2571538461538462
691,7.384615384615384,0.2827692307692308
692,7.384615384615384,0.30838461538461537
693,7.384615384615384,0.334
694,7.384615384615384,0.3596153846153846
695,7.384615384615384,0.38523076923076927
696,7.384615384615384,0.41084615384615386
697,7.384615384615384,0.43646153846153846
698,7.384615384615384,0.4620769230769231
699,7.384615384615384,0.4876923076923077
700,7.384615384615384,0.5133076923076924
701,7.384615384615384,0.538923076923077
702,7.384615384615384,0.5645384615384615
703,7.384615384615384,0.5901538461538461
704,7.384615384615384,0.6157692307692307
705,7.384615384615384,0.6413846153846154
706,7.384615384615384,0.667
707,7.384615384615384,0.6926153846153846
708,7.384615384615384,0.7182307692307692
709,7.384615384615384,0.7438461538461538
710,7.384615384615384,0.7694615384615385
711,7.384615384615384,0.7950769230769231
712,7.384615384615384,0.8206923076923077
713,7.384615384615384,0.8463076923076923
714,7.384615384615384,0.8719230769230769
715,7.384615384615384,0.8975384615384616
716,7.384615384615384,0.9231538461538462
717,7.384615384615384,0.9487692307692308
718,7.384615384615384,0.9743846153846154
719,7.384615384615384,1.0
720,7.730769230769231,0.001
721,7.730769230769231,0.026615384615384617
722,7.730769230769231,0.05223076923076923
723,7.730769230769231,0.07784615384615384
724,7.730769230769231,0.10346153846153847
725,7.730769230769231,0.1290769230769231
726,7.730769230769231,0.15469230769230768
727,7.730769230769231,0.1803076923076923
728,7.730769230769231,0.20592307692307693
729,7.730769230769231,0.23153846153846155
730,7.730769230769231,0.2571538461538462
731,7.730769230769231,0.2827692307692308
732,7.730769230769231,0.30838461538461537
733,7.730769230769231,0.334
734,7.730769230769231,0.3596153846153846
735,7.730769230769231,0.38523076923076927
736,7.730769230769231,0.41084615384615386
737,7.730769230769231,0.43646153846153846
738,7.730769230769231,0.4620769230769231
739,7.730769230769231,0.4876923076923077
740,7.730769230769231,0.5133076923076924
741,7.730769230769231,0.538923076923077
742,7.730769230769231,0.5645384615384615
743,7.730769230769231,0.5901538461538461
744,7.730769230769231,0.6157692307692307
745,7.730769230769231,0.6413846153846154
746,7.730769230769231,0.667
747,7.730769230769231,0.6926153846153846
748,7.730769230769231,0.7182307692307692
749,7.730769230769231,0.7438461538461538
750,7.730769230769231,0.7694615384615385
751,7.730769230769231,0.7950769230769231
752,7.730769230769231,0.8206923076923077
